dmd_type,dmd_id,dmd_name,bnf_code
VMP,36047011000001105,Insulin aspart 100units/ml solution for injection 10ml vials,0601011A0AAAAAA
VMP,3468611000001108,Insulin aspart 100units/ml solution for injection 3ml cartridges,0601011A0AAABAB
VMP,3468711000001104,Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,0601011A0AAACAC
VMP,26655811000001102,Insulin aspart 100units/ml solution for injection 1.6ml cartridges,0601011A0AAADAD
AMP,3280711000001103,NovoRapid 100units/ml solution for injection 10ml vials,0601011A0BBAAAA
AMP,3279211000001105,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges,0601011A0BBABAB
AMP,3281611000001102,NovoRapid Novolet 100units/ml solution for injection,0601011A0BBACAC
AMP,3282211000001106,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens,0601011A0BBADAC
AMP,19570211000001106,NovoRapid FlexTouch 100units/ml solution for injection 3ml pre-filled pens,0601011A0BBAEAC
AMP,26209611000001109,NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges,0601011A0BBAFAD
AMP,34043011000001106,Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens,0601011A0BCAAAC
AMP,34043211000001101,Fiasp Penfill 100units/ml solution for injection 3ml cartridges,0601011A0BCABAB
AMP,34043411000001102,Fiasp 100units/ml solution for injection 10ml vials,0601011A0BCACAA
AMP,39820211000001106,Trurapi 100units/ml solution for injection 3ml cartridges,0601011A0BDAAAB
AMP,39820411000001105,Trurapi 100units/ml solution for injection 3ml pre-filled Solostar pens,0601011A0BDABAC
AMP,40180811000001105,Trurapi 100units/ml solution for injection 10ml vials,0601011A0BDACAA
VMP,36047511000001102,Insulin lispro 100units/ml solution for injection 1.5ml cartridges,0601011L0AAAAAA
VMP,36047611000001103,Insulin lispro 100units/ml solution for injection 10ml vials,0601011L0AAABAB
VMP,36047711000001107,Insulin lispro 100units/ml solution for injection 3ml cartridges,0601011L0AAACAC
